1720170193.723		5304776	1677	27	5303035	37	5304567	1039	844	0	200
1720170197.596		2310430	1618	14	2308754	44	2310272	1039	844	0	200
1720170194.713		5196365	3098	41	5193175	51	5196105	1039	844	0	200
1720170195.689		4221868	1817	19	4219980	52	4221683	1039	844	0	200
1720170198.529		2291682	2135	64	2289411	72	2291387	1039	844	0	200
1720170196.650		4189381	3418	31	4185908	24	4189034	1039	844	0	200
1720170199.448		1814531	1703	20	1812761	47	1814336	1039	844	0	200
1720170200.355		1671202	2432	44	1668656	70	1670916	1039	844	0	200
1720170201.248		1752874	2718	52	1750083	21	1752630	1039	844	0	200
1720170202.132		1726722	1405	24	1725270	23	1726581	1039	844	0	200
1720170203.003		1629694	1077	16	1628534	67	1629520	1039	844	0	200
1720170203.863		1606735	1077	20	1605534	104	1606534	1039	844	0	200
1720170204.714		1635695	2031	22	1633601	41	1635488	1039	844	0	200
1720170205.555		1704176	1612	15	1702525	24	1704044	1039	844	0	200
1720170206.385		1700279	1381	15	1698840	43	1700131	1039	844	0	200
1720170207.206		1841667	1506	25	1840114	22	1841526	1039	844	0	200
1720170208.018		1542717	3366	33	1539292	26	1542415	1039	844	0	200
1720170208.820		1389873	2036	20	1387680	137	1389587	1039	844	0	200
1720170209.615		1360705	2059	22	1358601	23	1360530	1039	844	0	200
1720170210.402		1701686	3316	35	1698313	22	1701433	1039	844	0	200
1720170211.180		1435093	3203	38	1431821	31	1434829	1039	844	0	200
1720170211.952		1562162	1815	18	1560144	185	1561838	1039	844	0	200
1720170212.715		1559627	8154	969	1550400	104	1558199	1039	844	0	200
1720170213.471		1762372	1652	13	1760693	14	1762234	1039	844	0	200
1720170214.220		1352869	1772	17	1350985	95	1352636	1039	844	0	200
1720170214.962		1710294	1293	30	1708938	33	1710124	1039	844	0	200
1720170215.697		2082901	1854	19	2080998	30	2082727	1039	844	0	200
1720170216.426		2074966	5454	564	2068924	24	2074073	1039	844	0	200
1720170217.148		1885165	1858	17	1883257	33	1885003	1039	844	0	200
