1720179991.863		2545	1380	21	1082	62	2370	1026	120	0	400
1720179992.850		8756	4380	99	4174	103	8201	1026	120	0	400
1720179993.826		8455	4971	42	3227	215	7789	1026	120	0	400
1720179994.788		7239	3609	182	3230	218	6504	1026	120	0	400
1720179995.733		8443	3998	54	4178	213	7842	1026	120	0	400
1720179996.665		9565	4263	83	5063	156	9038	1026	120	0	400
1720179997.585		2414	1218	15	1135	46	2256	1026	120	0	400
1720179998.492		9405	5786	46	3515	58	8920	1026	120	0	400
1720179999.386		6436	3280	32	2925	199	6010	1026	120	0	400
1720180000.269		11931	5510	1063	5224	134	10406	1026	120	0	400
1720180001.141		3674	1874	32	1739	29	3484	1026	120	0	400
1720180002.001		10724	5599	111	4899	115	10191	1026	120	0	400
1720180002.851		3274	1726	18	1498	32	3120	1026	120	0	400
1720180003.691		3049	1570	29	1420	30	2879	1026	120	0	400
1720180004.522		3883	2047	20	1777	39	3698	1026	120	0	400
1720180005.343		4665	2310	46	2269	40	4328	1026	120	0	400
1720180006.154		2647	1288	15	1314	30	2511	1026	120	0	400
1720180006.958		2727	1333	14	1351	29	2594	1026	120	0	400
1720180007.753		3596	1868	19	1647	62	3399	1026	120	0	400
1720180008.540		5258	2801	30	2280	147	4845	1026	120	0	400
1720180009.318		6188	3271	33	2826	58	5899	1026	120	0	400
1720180010.089		2896	1551	17	1278	50	2724	1026	120	0	400
1720180010.852		5289	2817	29	2392	51	5036	1026	120	0	400
