1720105926.192		11000717	1823	30	10998864	0	11000000	996	0	110	0
1720105926.287		11000943	1842	16	10999085	0	11000000	996	0	110	0
1720105926.386		11000713	1334	14	10999365	0	11000000	996	0	110	0
1720105926.485		11000593	1757	30	10998806	0	11000000	960	0	110	0
1720105926.583		11002727	1475	13	11001239	0	11000000	960	0	110	0
1720105926.679		11000675	1794	13	10998868	0	11000000	960	0	110	0
1720105926.777		11000668	1681	13	10998974	0	11000000	960	0	110	0
1720105926.874		11001566	1780	40	10999746	0	11000000	960	0	110	0
1720105926.970		11001304	1645	13	10999646	0	11000000	960	0	110	0
1720105927.065		11001745	1400	35	11000310	0	11000000	962	0	110	0
1720105927.159		11001182	1414	13	10999755	0	11000000	962	0	110	0
1720105927.253		11000680	3719	58	10996903	0	11000000	962	0	110	0
1720105927.348		11002569	1435	11	11001123	0	11000000	962	0	110	0
1720105927.441		11001278	1354	14	10999910	0	11000000	962	0	110	0
1720105927.535		11000683	1482	21	10999180	0	11000000	962	0	110	0
1720105927.627		11001178	1318	29	10999831	0	11000000	962	0	110	0
1720105927.719		11002240	1389	29	11000822	0	11000000	962	0	110	0
1720105927.811		11001154	2310	20	10998824	0	11000000	962	0	110	0
1720105927.902		11001317	1725	15	10999577	0	11000000	962	0	110	0
1720105927.991		11001464	1568	13	10999883	0	11000000	962	0	110	0
1720105928.082		11003012	10332	61	10992619	0	11000000	962	0	110	0
1720105928.173		11001385	2427	20	10998938	0	11000000	962	0	110	0
1720105928.261		11001248	6186	58	10995004	0	11000000	962	0	110	0
1720105928.351		11001187	1352	12	10999823	0	11000000	962	0	110	0
1720105928.440		11000683	1257	16	10999410	0	11000000	962	0	110	0
1720105928.528		11002089	2441	43	10999605	0	11000000	962	0	110	0
1720105928.616		11000727	1753	13	10998961	0	11000000	962	0	110	0
1720105928.703		11001396	2515	22	10998859	0	11000000	962	0	110	0
1720105928.790		11000637	1572	19	10999046	0	11000000	962	0	110	0
1720105928.877		11001368	1466	41	10999861	0	11000000	962	0	110	0
1720105928.963		11002154	1534	25	11000595	0	11000000	962	0	110	0
1720105929.049		11001308	1379	17	10999912	0	11000000	962	0	110	0
1720105929.134		11001915	2832	17	10999066	0	11000000	962	0	110	0
1720105929.219		11001457	1530	29	10999898	0	11000000	962	0	110	0
1720105929.304		11001073	3904	45	10997124	0	11000000	962	0	110	0
1720105929.389		11039036	39597	29	10999410	0	11000000	962	0	110	0
1720105929.472		11001598	5806	286	10995506	0	11000000	962	0	110	0
1720105929.556		11002355	1439	13	11000903	0	11000000	962	0	110	0
1720105929.640		11001522	3144	29	10998349	0	11000000	962	0	110	0
1720105929.723		11001566	5847	51	10995668	0	11000000	962	0	110	0
1720105929.806		11001258	1722	19	10999517	0	11000000	962	0	110	0
1720105929.888		11001102	1647	11	10999444	0	11000000	962	0	110	0
1720105929.969		11001589	4932	44	10996613	0	11000000	962	0	110	0
1720105930.052		11001368	4619	47	10996702	0	11000000	962	0	110	0
1720105930.132		11001066	2843	58	10998165	0	11000000	962	0	110	0
1720105930.215		11001399	2143	76	10999180	0	11000000	962	0	110	0
1720105930.295		11000868	4948	158	10995762	0	11000000	962	0	110	0
1720105930.375		11000620	2434	33	10998153	0	11000000	962	0	110	0
1720105930.456		11001066	2169	24	10998873	0	11000000	962	0	110	0
1720105930.537		11001107	5760	40	10995307	0	11000000	962	0	110	0
1720105930.616		11001125	2435	19	10998671	0	11000000	962	0	110	0
1720105930.695		11000904	3506	81	10997317	0	11000000	962	0	110	0
1720105930.774		11001245	1930	14	10999301	0	11000000	962	0	110	0
1720105930.852		11000699	2673	24	10998002	0	11000000	962	0	110	0
1720105930.930		11001031	2833	24	10998174	0	11000000	962	0	110	0
1720105931.009		11000809	3219	36	10997554	0	11000000	962	0	110	0
1720105931.087		11001204	3321	30	10997853	0	11000000	962	0	110	0
1720105931.165		11000744	6480	135	10994129	0	11000000	962	0	110	0
1720105931.242		11000947	1384	28	10999535	0	11000000	962	0	110	0
1720105931.318		11000983	2221	32	10998730	0	11000000	962	0	110	0
1720105931.396		11000671	2513	26	10998132	0	11000000	962	0	110	0
1720105931.473		11001263	2159	34	10999070	0	11000000	962	0	110	0
1720105931.549		11001195	6088	51	10995056	0	11000000	962	0	110	0
1720105931.624		11000511	1563	30	10998918	0	11000000	962	0	110	0
1720105931.701		11000528	3651	36	10996841	0	11000000	962	0	110	0
1720105931.776		11001353	2952	25	10998376	0	11000000	962	0	110	0
1720105931.852		11001357	1401	26	10999930	0	11000000	962	0	110	0
1720105931.926		11000635	2075	16	10998544	0	11000000	962	0	110	0
1720105932.002		11000993	3609	35	10997349	0	11000000	962	0	110	0
1720105932.076		11000804	6411	18	10994375	0	11000000	962	0	110	0
1720105932.150		11001360	2650	24	10998686	0	11000000	962	0	110	0
1720105932.225		11001565	3872	36	10997657	0	11000000	962	0	110	0
1720105932.298		11000928	1613	31	10999284	0	11000000	962	0	110	0
1720105932.372		11002021	1561	15	11000445	0	11000000	962	0	110	0
1720105932.445		11001020	2330	48	10998642	0	11000000	962	0	110	0
1720105932.517		11001358	4447	22	10996889	0	11000000	962	0	110	0
1720105932.591		11000952	1511	14	10999427	0	11000000	962	0	110	0
1720105932.664		11001065	1344	43	10999678	0	11000000	962	0	110	0
1720105932.736		11000661	1325	12	10999324	0	11000000	962	0	110	0
1720105932.809		11000909	2169	106	10998634	0	11000000	962	0	110	0
1720105932.881		11001348	1531	11	10999806	0	11000000	962	0	110	0
