1720183322.476		3958911	1273	18	3957602	18	3958781	1024	219	0	200
1720183323.465		3086149	5418	78	3080628	25	3085749	1024	220	0	200
1720183324.441		2219377	2800	28	2216430	119	2218993	1024	219	0	200
1720183325.403		2271325	4944	115	2266228	38	2270862	1024	220	0	200
1720183326.348		2318621	6280	60	2312221	60	2318092	1024	219	0	200
1720183327.281		1536165	4782	110	1531247	26	1535507	1024	220	0	200
1720183328.200		1699073	1946	21	1697081	25	1698901	1024	219	0	200
1720183329.107		1545839	2134	19	1543657	29	1545669	1024	220	0	200
1720183330.001		1438208	3031	30	1435063	84	1437882	1024	219	0	200
1720183330.884		1901849	1557	15	1900220	57	1901658	1024	220	0	200
1720183331.756		1645630	2134	46	1643384	66	1645343	1024	219	0	200
1720183332.616		1607443	2093	20	1605313	17	1607273	1024	220	0	200
1720183333.466		1646366	2055	20	1644259	32	1646179	1024	219	0	200
1720183334.307		1695316	6578	124	1688577	37	1694756	1024	220	0	200
1720183335.138		1740385	1509	26	1738824	26	1740234	1024	219	0	200
1720183335.958		1473593	2658	30	1470855	50	1473334	1024	220	0	200
1720183336.771		1358335	1658	15	1356556	106	1358076	1024	219	0	200
1720183337.574		1461741	1703	35	1459943	60	1461548	1024	220	0	200
1720183338.368		1754497	3700	54	1750728	15	1754189	1024	219	0	200
1720183339.155		1521479	4204	29	1517207	39	1521159	1024	220	0	200
1720183339.934		1382657	1543	14	1381047	53	1382475	1024	219	0	200
1720183340.705		1483440	3101	29	1480187	123	1483088	1024	220	0	200
1720183341.467		1472761	2142	58	1470511	50	1472478	1024	219	0	200
1720183342.224		1537941	1370	13	1536541	17	1537794	1024	220	0	200
