1719568953.831		1087289	2712	22	1084532	23	1087112	1018	844	0	200
1719568954.184		810271	2461	21	807767	22	810161	1018	844	0	200
1719568954.029		1153992	1586	32	1152349	25	1153862	1018	844	0	200
1719568954.323		875195	1437	20	873722	16	875089	1018	844	0	200
1719568954.520		1197925	1409	13	1196487	16	1197821	1018	844	0	200
1719568954.714		1309763	1416	33	1308292	22	1309606	1018	844	0	200
1719568954.908		1424128	1255	18	1422780	75	1423959	1018	844	0	200
1719568955.004		1447622	1186	14	1446407	15	1447502	1018	844	0	200
1719568955.100		1391243	1277	29	1389923	14	1391114	1018	844	0	200
1719568955.196		1458580	2970	35	1455557	18	1458448	1018	844	0	200
1719568954.422		2296143	1463	12	2294654	14	2296041	1018	844	0	200
1719568954.225		2513499	1671	29	2511780	19	2513377	1018	844	0	200
1719568954.617		2121796	1604	22	2120139	31	2121668	1018	844	0	200
1719568954.128		2610837	1264	20	2609519	34	2610711	1018	844	0	200
1719568954.811		1929540	1403	15	1928108	14	1929429	1018	844	0	200
1719568955.291		1454888	1635	16	1453222	15	1454787	1018	844	0	200
1719568953.930		2836122	1659	19	2834429	15	2835965	1018	844	0	200
1719568953.639		3127691	1514	23	3126145	9	3127568	1018	844	0	200
1719568955.387		1485033	1510	12	1483484	27	1484920	1018	844	0	200
1719568955.482		1564574	1487	49	1563009	29	1564443	1018	844	0	200
1719568955.672		1402767	1708	66	1400978	15	1402615	1018	844	0	200
1719568955.576		1522755	1294	30	1521417	14	1522646	1018	844	0	200
1719568955.765		2005637	1196	13	2004381	47	2005502	1018	844	0	200
1719568955.953		2034373	3010	30	2031298	35	2034163	1018	844	0	200
1719568955.859		2182522	2010	18	2180471	23	2182358	1018	844	0	200
1719568956.045		1996558	1429	30	1995089	10	1996455	1018	844	0	200
1719568956.140		2052603	1326	13	2051251	13	2052514	1018	844	0	200
1719568956.233		1965737	2851	29	1962841	16	1965578	1018	844	0	200
1719568956.418		1811064	1476	12	1809555	21	1810956	1018	844	0	200
1719568956.326		1946551	5914	60	1940539	38	1946210	1018	844	0	200
1719568956.603		1671557	1737	34	1669767	19	1671421	1018	844	0	200
1719568956.695		1580199	1784	28	1578378	9	1580094	1018	844	0	200
1719568956.511		1768265	1310	30	1766910	15	1768136	1018	844	0	200
1719568956.785		1518448	1389	12	1517034	13	1518350	1018	844	0	200
1719568956.878		1588697	1596	35	1587052	14	1588572	1018	844	0	200
1719568956.969		1727646	38384	19	1689220	23	1691301	1018	844	0	200
1719568957.060		1826788	1728	14	1825031	15	1826677	1018	844	0	200
1719568957.151		1944080	1773	11	1942274	22	1943970	1018	844	0	200
1719568957.332		1897094	1701	27	1895349	17	1896962	1018	844	0	200
1719568957.241		2007911	1909	35	2005920	47	2007756	1018	844	0	200
1719568957.422		1878633	2379	24	1876215	15	1878428	1018	844	0	200
1719568957.512		1835618	1626	28	1833951	13	1835509	1018	844	0	200
1719568957.602		1821567	1387	12	1820128	40	1821437	1018	844	0	200
1719568957.691		1912429	4996	13	1907407	13	1912333	1018	844	0	200
1719568957.870		1750168	1481	17	1748655	15	1750069	1018	844	0	200
1719568957.780		1857341	2417	21	1854875	28	1857152	1018	844	0	200
1719568957.957		1721720	1499	13	1720174	34	1721601	1018	844	0	200
1719568958.047		1883904	1207	11	1882671	15	1883818	1018	844	0	200
1719568958.224		1903570	1565	56	1901928	21	1903386	1018	844	0	200
1719568958.136		2089507	2300	28	2087141	38	2089339	1018	844	0	200
1719568958.312		1954099	1391	12	1952651	45	1953965	1018	844	0	200
1719568958.488		1782499	1461	16	1780989	33	1782380	1018	844	0	200
1719568958.400		1902438	1472	17	1900909	40	1902303	1018	844	0	200
1719568958.576		1942304	3077	30	1939162	35	1942107	1018	844	0	200
1719568958.661		1893798	1302	17	1892429	50	1893665	1018	844	0	200
1719568958.750		2109062	1569	13	2107462	18	2108953	1018	844	0	200
1719568958.836		2030369	1468	16	2028872	13	2030252	1018	844	0	200
1719568959.010		2002599	1278	13	2001292	16	2002485	1018	844	0	200
1719568958.923		2220156	1625	15	2218497	19	2220003	1018	844	0	200
1719568959.096		2064023	1243	19	2062723	38	2063913	1018	844	0	200
1719568959.182		2009904	1838	14	2008038	14	2009793	1018	844	0	200
1719568959.354		1847073	1442	28	1845587	16	1846962	1018	844	0	200
1719568959.267		1937226	1546	12	1935634	34	1937114	1018	844	0	200
1719568959.440		1960336	3909	16	1956396	15	1960220	1018	844	0	200
1719568959.525		2102816	1265	13	2101524	14	2102718	1018	844	0	200
1719568959.610		2174796	1673	25	2173083	15	2174670	1018	844	0	200
1719568959.780		2247858	2562	30	2245248	18	2247717	1018	844	0	200
