1720170640.953		6460456	167450	41	6292906	59	6460245	1039	844	0	200
1720170644.171		3435916	1610	38	3434191	77	3435680	1039	844	0	200
1720170642.716		4904862	1860	18	4902940	44	4904648	1039	844	0	200
1720170645.438		2187595	1710	37	2185813	35	2187406	1039	844	0	200
1720170641.884		6083555	5428	184	6077895	48	6082969	1039	844	0	200
1720170643.473		4583879	3138	108	4580582	51	4583457	1039	844	0	200
1720170646.021		2113994	2435	25	2111519	15	2113808	1039	844	0	200
1720170644.824		3327291	6793	60	3320416	22	3326845	1039	844	0	200
1720170646.576		1935629	4213	41	1931301	74	1935278	1039	844	0	200
1720170647.107		1993215	3553	134	1989493	35	1992828	1039	844	0	200
1720170647.617		2048785	3128	35	2045577	45	2048498	1039	844	0	200
1720170648.107		2066532	1581	36	2064900	15	2066360	1039	844	0	200
1720170648.581		1960857	2449	50	1958333	25	1960587	1039	844	0	200
1720170649.041		1828975	2830	27	1826057	61	1828685	1039	844	0	200
1720170649.485		2453904	3505	50	2450321	28	2453617	1039	844	0	200
1720170649.918		2470715	2512	25	2468119	59	2470463	1039	844	0	200
1720170650.338		2430910	2406	72	2428415	17	2430627	1039	844	0	200
1720170650.748		2536667	1498	20	2535130	19	2536511	1039	844	0	200
1720170651.148		2582036	1648	18	2580339	31	2581875	1039	844	0	200
1720170651.539		3006082	4597	42	3001427	16	3005568	1039	844	0	200
1720170651.921		2706452	4538	44	2701844	26	2706141	1039	844	0	200
1720170652.295		2666972	1321	36	2665587	28	2666793	1039	844	0	200
1720170652.662		2310750	1420	13	2309293	24	2310621	1039	844	0	200
1720170653.021		2891574	3038	56	2888464	16	2891260	1039	844	0	200
1720170653.373		2958467	1849	18	2956583	17	2958321	1039	844	0	200
1720170653.720		2648753	2049	25	2646664	15	2648576	1039	844	0	200
1720170654.059		2955455	3956	39	2951445	15	2955188	1039	844	0	200
1720170654.722		2859370	2040	18	2857297	15	2859193	1039	844	0	200
1720170655.047		2811327	1433	31	2809847	16	2811185	1039	844	0	200
1720170655.366		2641635	1625	17	2639978	15	2641496	1039	844	0	200
1720170654.395		3764669	1417	14	3763158	80	3764456	1039	844	0	200
1720170655.679		2641699	1328	14	2640340	17	2641575	1039	844	0	200
1720170655.988		2539737	1298	16	2538399	24	2539585	1039	844	0	200
1720170656.594		2203742	1848	20	2201858	16	2203578	1039	844	0	200
1720170656.891		2403845	1788	18	2402023	16	2403690	1039	844	0	200
1720170656.293		3178567	1504	17	3177022	24	3178403	1039	844	0	200
1720170657.185		2292375	3804	100	2288450	21	2292012	1039	844	0	200
1720170657.759		2211841	1434	73	2210319	15	2211653	1039	844	0	200
1720170658.041		2145205	1432	14	2143740	19	2145076	1039	844	0	200
1720170658.321		2449494	1270	14	2448191	19	2449341	1039	844	0	200
1720170657.473		3459381	1836	19	3457501	25	3459216	1039	844	0	200
1720170658.596		2586413	1412	14	2584957	30	2586269	1039	844	0	200
1720170659.138		2326708	3623	35	2323034	16	2326463	1039	844	0	200
1720170658.868		2695030	1289	31	2693612	98	2694783	1039	844	0	200
1720170659.405		2593630	1271	14	2592328	17	2593506	1039	844	0	200
1720170659.930		2202291	1359	31	2200872	29	2202134	1039	844	0	200
1720170659.670		2512370	3120	41	2509183	26	2512113	1039	844	0	200
1720170660.190		2501682	1824	25	2499817	16	2501533	1039	844	0	200
1720170660.445		2387774	1530	28	2386199	17	2387615	1039	844	0	200
1720170660.699		2353594	4852	159	2348566	17	2353137	1039	844	0	200
1720170660.950		2390296	2517	27	2387737	15	2390097	1039	844	0	200
1720170661.198		2407408	1193	19	2406171	25	2407270	1039	844	0	200
1720170661.445		2352020	2929	28	2349037	26	2351773	1039	844	0	200
1720170661.689		2252749	5284	53	2247396	16	2252323	1039	844	0	200
1720170662.172		1973408	1329	14	1972047	18	1973282	1039	844	0	200
1720170661.931		2245270	1351	20	2243884	15	2245130	1039	844	0	200
1720170662.410		2034079	3908	52	2030097	22	2033779	1039	844	0	200
1720170662.646		2008664	1824	18	2006785	37	2008476	1039	844	0	200
1720170663.113		2066174	1478	15	2064665	16	2066055	1039	844	0	200
1720170663.342		1909577	968	15	1908576	18	1909457	1039	844	0	200
1720170662.880		2429612	1589	32	2427973	18	2429461	1039	844	0	200
1720170663.571		2104434	1609	14	2102772	39	2104283	1039	844	0	200
1720170663.798		2207537	1235	14	2206251	37	2207391	1039	844	0	200
1720170664.022		2036765	2541	24	2034183	17	2036584	1039	844	0	200
1720170664.247		2023431	5837	234	2017344	16	2022807	1039	844	0	200
1720170664.467		2148299	1383	18	2146872	26	2148162	1039	844	0	200
1720170664.688		2197999	1343	15	2196622	19	2197845	1039	844	0	200
1720170665.123		1921437	1291	14	1920102	30	1921304	1039	844	0	200
