1720117002.589		106187	1604	22	104524	37	106022	157	128	0	401
1720117002.785		11277	2466	17	8770	24	11113	157	128	0	401
1720117002.884		6179	1550	18	4590	21	6035	157	128	0	401
1720117002.981		4302	1624	15	2636	27	4164	157	128	0	401
1720117003.052		3489	1414	17	2038	20	3356	157	128	0	401
1720117003.079		3577	1372	30	2156	19	3430	157	128	0	401
1720117003.176		4986	1852	17	3084	33	4815	157	128	0	401
1720117003.272		3544	1255	18	2248	23	3409	157	128	0	401
1720117003.369		14919	7706	55	7032	126	14384	157	128	0	401
1720117003.464		5194	1468	16	3691	19	5044	157	128	0	401
1720117003.558		4737	1716	16	2980	25	4587	157	128	0	401
1720117003.653		4674	1839	16	2797	22	4525	157	128	0	401
1720117003.747		9863	4640	63	5135	25	9497	157	128	0	401
1720117003.841		3782	1640	31	2096	15	3600	157	128	0	401
1720117003.934		3779	1474	14	2274	17	3650	157	128	0	401
1720117004.026		4421	1538	35	2830	18	4263	157	128	0	401
1720117004.118		3416	1364	13	2022	17	3288	157	128	0	401
1720117004.210		5565	2007	21	3479	58	5341	157	128	0	401
1720117004.301		3472	1337	14	2106	15	3297	157	128	0	401
1720117004.390		5810	2476	23	3289	22	5609	157	128	0	401
1720117004.482		3327	1431	13	1861	22	3169	157	128	0	401
1720117004.571		5512	2300	30	3160	22	5302	157	128	0	401
1720117004.661		4204	1602	17	2569	16	4055	157	128	0	401
1720117004.750		4048	1936	15	2080	17	3809	157	128	0	401
1720117004.839		3609	1276	13	2299	21	3489	157	128	0	401
1720117004.927		7276	2629	27	4596	24	7066	157	128	0	401
1720117005.014		3470	1453	13	1990	14	3343	157	128	0	401
1720117005.102		3163	1313	13	1822	15	3043	157	128	0	401
1720117005.189		5009	2144	20	2825	20	4826	157	128	0	401
1720117005.276		4695	1412	13	3239	31	4541	157	128	0	401
1720117005.362		3897	1594	15	2272	16	3740	157	128	0	401
1720117005.448		3298	1458	12	1812	16	3164	157	128	0	401
1720117005.533		4690	1808	14	2851	17	4527	157	128	0	401
1720117005.618		3469	1415	13	2003	38	3317	157	128	0	401
1720117005.703		3793	1512	14	2215	52	3623	157	128	0	401
1720117005.788		41525	39545	13	1953	14	3239	157	128	0	401
1720117005.871		3874	1294	17	2549	14	3742	157	128	0	401
1720117005.954		3488	1492	13	1968	15	3365	157	128	0	401
1720117006.039		3364	1397	13	1939	15	3252	157	128	0	401
1720117006.122		4114	1783	14	2300	17	3951	157	128	0	401
1720117006.205		4119	1819	17	2268	15	3974	157	128	0	401
1720117006.287		3392	1553	14	1812	13	3271	157	128	0	401
1720117006.369		6384	2591	25	3744	24	6169	157	128	0	401
1720117006.451		3286	1430	13	1830	13	3171	157	128	0	401
1720117006.531		3931	1898	17	2002	14	3793	157	128	0	401
1720117006.613		6642	2770	26	3810	36	6374	157	128	0	401
1720117006.694		4304	1767	17	2504	16	4160	157	128	0	401
1720117006.775		3016	1295	12	1689	20	2895	157	128	0	401
1720117006.855		3120	1373	13	1719	15	3003	157	128	0	401
1720117006.934		4284	1831	17	2415	21	4134	157	128	0	401
1720117007.014		5051	2264	20	2740	27	4870	157	128	0	401
1720117007.094		3693	1718	25	1936	14	3559	157	128	0	401
1720117007.173		4669	2087	24	2540	18	4494	157	128	0	401
1720117007.252		4141	1561	30	2535	15	3937	157	128	0	401
1720117007.330		5143	2215	36	2873	19	4953	157	128	0	401
1720117007.407		4940	2251	74	2596	19	4725	157	128	0	401
1720117007.486		3810	1782	14	1999	15	3691	157	128	0	401
1720117007.564		6698	3206	27	3435	30	6487	157	128	0	401
1720117007.641		3710	1576	23	2045	66	3519	157	128	0	401
1720117007.717		11064	6430	34	4558	42	10624	157	128	0	401
1720117007.794		3562	1465	14	2064	19	3436	157	128	0	401
1720117007.871		3531	1301	14	2200	16	3413	157	128	0	401
1720117007.947		3727	1643	14	2044	26	3572	157	128	0	401
1720117008.024		3935	1683	15	2218	19	3797	157	128	0	401
1720117008.099		4778	1971	20	2766	21	4605	157	128	0	401
1720117008.175		5138	2120	20	2971	27	4915	157	128	0	401
1720117008.251		3964	1714	36	2194	20	3777	157	128	0	401
1720117008.326		5099	2293	52	2737	17	4909	157	128	0	401
1720117008.401		5353	2145	22	3164	22	5165	157	128	0	401
1720117008.475		4682	2026	23	2615	18	4515	157	128	0	401
1720117008.548		3207	1296	29	1869	13	3074	157	128	0	401
1720117008.624		3271	1274	19	1963	15	3125	157	128	0	401
1720117008.697		4010	1750	37	2203	20	3846	157	128	0	401
1720117008.771		3452	1525	19	1894	14	3273	157	128	0	401
1720117008.844		3552	1627	16	1895	14	3429	157	128	0	401
1720117008.917		4442	2018	18	2387	19	4221	157	128	0	401
1720117008.990		4830	2144	23	2645	18	4649	157	128	0	401
1720117009.062		6194	2892	24	3254	24	6004	157	128	0	401
1720117009.136		2921	1196	22	1689	14	2779	157	128	0	401
1720117009.207		3516	1480	15	2006	15	3390	157	128	0	401
1720117009.280		5023	2769	22	2208	24	4833	157	128	0	401
